lastname,firstname,team,points,games,liga_id,league_name,season,bezirk
15.,Junfbauer,Christoph,ATS Kulmbach 2,179,251,Kreisliga,2004,Oberfranken
16.,Pöhner,Ralf,SV Weidenberg 2,175,251,Kreisliga,2004,Oberfranken
17.,Rödel,Sebastian,SG Regnitzlosau,165,251,Kreisliga,2004,Oberfranken
18.,Brütting,Thomas,SV Gundelsheim,163,251,Kreisliga,2004,Oberfranken
19.,Friese,Dominik,SG Regnitzlosau,139,251,Kreisliga,2004,Oberfranken
20.,Hansl,Matthias,ATS Kulmbach 2,128,251,Kreisliga,2004,Oberfranken
21.,Jenke,Tobias,SG Regnitzlosau,126,251,Kreisliga,2004,Oberfranken
22.,Zeitler,Sven,TSV Bindlach,125,251,Kreisliga,2004,Oberfranken
23.,Hoffmann,Mario Frank,TSV Bindlach,124,251,Kreisliga,2004,Oberfranken
24.,Lang,Hans-Christof,SV Weidenberg 2,123,251,Kreisliga,2004,Oberfranken
25.,Steiner,Carlo,TSV Bindlach,122,251,Kreisliga,2004,Oberfranken
26.,Hofmann,Michael,SV Gundelsheim,119,251,Kreisliga,2004,Oberfranken
27.,Pfalzgraf,Christian,TV Weismain,118,251,Kreisliga,2004,Oberfranken
28.,Weber,Manfred,TSV Bindlach,104,251,Kreisliga,2004,Oberfranken
29.,Dietz,Christian,TV Weismain,103,251,Kreisliga,2004,Oberfranken
30.,Lechner,Dieter,SV Zapfendorf,101,251,Kreisliga,2004,Oberfranken
31.,Mallanik,Marcus,ATS Kulmbach 2,100,251,Kreisliga,2004,Oberfranken
32.,Lauterbach,Marc,SV Gundelsheim,98,251,Kreisliga,2004,Oberfranken
33.,Jungbauer,Franz,ATS Kulmbach 2,98,251,Kreisliga,2004,Oberfranken
34.,Engelbrecht,Jörg,SV Weidenberg 2,97,251,Kreisliga,2004,Oberfranken
35.,Thoma,Michael,SV Gundelsheim,97,251,Kreisliga,2004,Oberfranken
36.,Pache,Jürgen,SV Weidenberg 2,92,251,Kreisliga,2004,Oberfranken
37.,Wietek,Karol,TSV Hof 2,89,251,Kreisliga,2004,Oberfranken
38.,Müller,Fridolin,SV Weidenberg 2,88,251,Kreisliga,2004,Oberfranken
39.,Frisch,Jörg,SG Regnitzlosau,85,251,Kreisliga,2004,Oberfranken
40.,Pöhlmann,Hannes,ATS Kulmbach 2,82,251,Kreisliga,2004,Oberfranken
41.,Simsek,Cihat,TSV Hof 2,79,251,Kreisliga,2004,Oberfranken
42.,Dietz,Florian,TV Weismain,78,251,Kreisliga,2004,Oberfranken
43.,Stadelmann,Daniel,TV Weismain,74,251,Kreisliga,2004,Oberfranken
44.,Schofer,Jakob,TV Weismain,72,251,Kreisliga,2004,Oberfranken
45.,Schmitt,Alexander,SV Gundelsheim,69,251,Kreisliga,2004,Oberfranken
46.,Kout,Harald,TSV Hof 2,67,251,Kreisliga,2004,Oberfranken
47.,Glinka,Darius,SG Regnitzlosau,65,251,Kreisliga,2004,Oberfranken
48.,Rupf,Roman,ATS Kulmbach 2,61,251,Kreisliga,2004,Oberfranken
49.,Beyer,Daniel,SG Regnitzlosau,56,251,Kreisliga,2004,Oberfranken
50.,Oberstedt,Kay,SG Regnitzlosau,52,251,Kreisliga,2004,Oberfranken
51.,Leppert,Philipp,TSV Hof 2,51,251,Kreisliga,2004,Oberfranken
52.,Wolfschmitt,Frank,SV Zapfendorf,50,251,Kreisliga,2004,Oberfranken
53.,Suk,Robin,SG Regnitzlosau,50,251,Kreisliga,2004,Oberfranken
54.,Sesselmann,Rolf,ATS Kulmbach 2,49,251,Kreisliga,2004,Oberfranken
55.,Heidinger,Christian,SV Gundelsheim,49,251,Kreisliga,2004,Oberfranken
56.,Schiel,Walter,SV Gundelsheim,45,251,Kreisliga,2004,Oberfranken
57.,Mitran,Paul,TSV Hof 2,44,251,Kreisliga,2004,Oberfranken
58.,Diederich,Marco,ATS Kulmbach 2,43,251,Kreisliga,2004,Oberfranken
59.,Glückert,Johannes,SV Zapfendorf,39,251,Kreisliga,2004,Oberfranken
60.,Merdan,Christoph,SG Regnitzlosau,38,251,Kreisliga,2004,Oberfranken
61.,Pscherer,Björn,TSV Bindlach,36,251,Kreisliga,2004,Oberfranken
62.,Ahmad,Mohamed,SG Regnitzlosau,36,251,Kreisliga,2004,Oberfranken
63.,Preuss,Michael,SV Gundelsheim,35,251,Kreisliga,2004,Oberfranken
64.,Teckelmann,Gunther,SV Weidenberg 2,33,251,Kreisliga,2004,Oberfranken
65.,Schmidt,Rene,ATS Kulmbach 2,32,251,Kreisliga,2004,Oberfranken
66.,Senger,Winfried,SV Zapfendorf,32,251,Kreisliga,2004,Oberfranken
67.,Bachmann,Sven,SV Zapfendorf,32,251,Kreisliga,2004,Oberfranken
68.,Hellmuth,Thomas,TSV Hof 2,29,251,Kreisliga,2004,Oberfranken
69.,Dack,Sergej,TSV Hof 2,26,251,Kreisliga,2004,Oberfranken
70.,Heer,Thomas,TV Weismain,24,251,Kreisliga,2004,Oberfranken
71.,Varel,Otto,TSV Hof 2,23,251,Kreisliga,2004,Oberfranken
72.,Vogel,Alexander,TSV Bindlach,20,251,Kreisliga,2004,Oberfranken
73.,Fischer,Matthias,TV Weismain,18,251,Kreisliga,2004,Oberfranken
74.,Rehe,Daniel,TV Weismain,17,251,Kreisliga,2004,Oberfranken
75.,Rauh,Bruno,SG Regnitzlosau,16,251,Kreisliga,2004,Oberfranken
76.,Rauch,Mathias,TSV Hof 2,16,251,Kreisliga,2004,Oberfranken
77.,Kreissig,Kurt,TSV Hof 2,16,251,Kreisliga,2004,Oberfranken
78.,Sämann,Nico,SG Regnitzlosau,15,251,Kreisliga,2004,Oberfranken
79.,Florenske,Sascha,SG Regnitzlosau,15,251,Kreisliga,2004,Oberfranken
80.,Rödel,Tobias,SG Regnitzlosau,15,251,Kreisliga,2004,Oberfranken
81.,Küstner,Florian,SV Weidenberg 2,15,251,Kreisliga,2004,Oberfranken
82.,Rothemund,Ralph,SG Regnitzlosau,14,251,Kreisliga,2004,Oberfranken
83.,Schröder,Martin,ATS Kulmbach 2,11,251,Kreisliga,2004,Oberfranken
84.,Engelbrecht,Tobias,SV Weidenberg 2,10,251,Kreisliga,2004,Oberfranken
85.,Rudolph,Steffen,SV Zapfendorf,9,251,Kreisliga,2004,Oberfranken
86.,Ruppel,Heinrich,SG Regnitzlosau,9,251,Kreisliga,2004,Oberfranken
87.,Bauer,Thomas,SV Zapfendorf,9,251,Kreisliga,2004,Oberfranken
88.,Riess,Steffen,TSV Bindlach,8,251,Kreisliga,2004,Oberfranken
89.,Wolf,Alexander,TSV Bindlach,8,251,Kreisliga,2004,Oberfranken
90.,Lippert,Henning,TSV Hof 2,8,251,Kreisliga,2004,Oberfranken
91.,Giehler,Jobst,SV Zapfendorf,7,251,Kreisliga,2004,Oberfranken
92.,Gömer,Christian,ATS Kulmbach 2,6,251,Kreisliga,2004,Oberfranken
93.,Kurz,Lothar,SV Zapfendorf,6,251,Kreisliga,2004,Oberfranken
94.,Weller,André,SG Regnitzlosau,6,251,Kreisliga,2004,Oberfranken
95.,Schwuchow,Manuel,TSV Bindlach,6,251,Kreisliga,2004,Oberfranken
96.,Seitz,Björn,SG Regnitzlosau,4,251,Kreisliga,2004,Oberfranken
97.,Kunzelmann,Stefan,SV Zapfendorf,4,251,Kreisliga,2004,Oberfranken
98.,Groß,Eugen,TV Weismain,4,251,Kreisliga,2004,Oberfranken
99.,Jantsch,Siegfried,SV Weidenberg 2,4,251,Kreisliga,2004,Oberfranken
100.,Bischoffberger,Martin,SG Regnitzlosau,3,251,Kreisliga,2004,Oberfranken
101.,Wietzel,Klaus,TSV Hof 2,3,251,Kreisliga,2004,Oberfranken
102.,Ries,David,ATS Kulmbach 2,2,251,Kreisliga,2004,Oberfranken
103.,Senger,Sebastian,SV Zapfendorf,2,251,Kreisliga,2004,Oberfranken
104.,Wiesner,Bernd,ATS Kulmbach 2,2,251,Kreisliga,2004,Oberfranken
105.,Eberlein,Christian,TV Weismain,2,251,Kreisliga,2004,Oberfranken
106.,Bodden,Thomas,TSV Bindlach,2,251,Kreisliga,2004,Oberfranken
107.,Marr,Reimund,ATS Kulmbach 2,2,251,Kreisliga,2004,Oberfranken
108.,Roth,Michael,SV Weidenberg 2,2,251,Kreisliga,2004,Oberfranken
109.,Hübner,Thomas,SV Weidenberg 2,2,251,Kreisliga,2004,Oberfranken
110.,Bauer,Jürgen,SV Zapfendorf,2,251,Kreisliga,2004,Oberfranken
111.,Becher,Florian,SV Gundelsheim,1,251,Kreisliga,2004,Oberfranken
Statistikdaten (Saison: 2004/2005) - Kreisliga Herren (A) (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2004/2005) - Kreisliga Herren (A) (Senioren Oberfranken),Statistikdaten (Saison: 2004/2005) - Kreisliga Herren (A) (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,251,Kreisliga,2004,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,251,Kreisliga,2004,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,251,Kreisliga,2004,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,251,Kreisliga,2004,Oberfranken
1.,Adler,Rudolf,BBC Bayreuth,128,263,Bezirksliga,2005,Oberfranken
2.,Schmidt,Joachim,BBC Bayreuth,108,263,Bezirksliga,2005,Oberfranken
3.,Vogel,Michael,BBC Bayreuth,107,263,Bezirksliga,2005,Oberfranken
4.,Knoblach,Walter,TSV Ebermannstadt,82,263,Bezirksliga,2005,Oberfranken
5.,Griebel,Ernst,TSV Breitengüßbach,73,263,Bezirksliga,2005,Oberfranken
6.,Goppert,Wolfgang,TSV Breitengüßbach,73,263,Bezirksliga,2005,Oberfranken
7.,Schabacker,Rainer,TSV Breitengüßbach,62,263,Bezirksliga,2005,Oberfranken
8.,Weinkauf,Helmut,TSV Ebermannstadt,59,263,Bezirksliga,2005,Oberfranken
9.,Middeldorf,Stefan,TS Lichtenfels,59,263,Bezirksliga,2005,Oberfranken
10.,Uch,Hans-Jürgen,TSV Breitengüßbach,56,263,Bezirksliga,2005,Oberfranken
11.,Krauß,Thomas,TSV Ebermannstadt,53,263,Bezirksliga,2005,Oberfranken
12.,Schober,Wolfgang,TS Lichtenfels,52,263,Bezirksliga,2005,Oberfranken
13.,Walther,Michael,TS Lichtenfels,52,263,Bezirksliga,2005,Oberfranken
14.,Ulshöfer,Jens,TSV Breitengüßbach,50,263,Bezirksliga,2005,Oberfranken
15.,Korn,Wilfried,TSV Breitengüßbach,48,263,Bezirksliga,2005,Oberfranken
16.,Renner,Gerhard,BBC Bayreuth,42,263,Bezirksliga,2005,Oberfranken
17.,Tadda,Walter,TSV Breitengüßbach,41,263,Bezirksliga,2005,Oberfranken
18.,Dippold,Armin,TSV Breitengüßbach,41,263,Bezirksliga,2005,Oberfranken
19.,Dormann,Jürgen,TSV Breitengüßbach,40,263,Bezirksliga,2005,Oberfranken
20.,Fleischmann,Martin,TS Lichtenfels,38,263,Bezirksliga,2005,Oberfranken
21.,Wander,Volkmar,BBC Bayreuth,37,263,Bezirksliga,2005,Oberfranken
22.,Neubauer,Stefan,TSV Breitengüßbach,36,263,Bezirksliga,2005,Oberfranken
23.,Pautz,Andreas,TSV Breitengüßbach,34,263,Bezirksliga,2005,Oberfranken
24.,Dürrbeck,Wolfgang,TSV Ebermannstadt,34,263,Bezirksliga,2005,Oberfranken
25.,Gügel,Ralf,TSV Ebermannstadt,33,263,Bezirksliga,2005,Oberfranken
26.,Palitza,Peter,TS Lichtenfels,32,263,Bezirksliga,2005,Oberfranken
27.,Dusold,Edgar,TSV Breitengüßbach,31,263,Bezirksliga,2005,Oberfranken
28.,Erdle,Stefan,TS Lichtenfels,31,263,Bezirksliga,2005,Oberfranken
29.,Schirner,Sebastian,TSV Ebermannstadt,29,263,Bezirksliga,2005,Oberfranken
30.,Gutgesell,Günther,TS Lichtenfels,28,263,Bezirksliga,2005,Oberfranken
31.,Schabacker,Ulf,TSV Breitengüßbach,27,263,Bezirksliga,2005,Oberfranken
32.,Hauser,Dieter,TSV Ebermannstadt,21,263,Bezirksliga,2005,Oberfranken
33.,Picht,Herwig,TSV Breitengüßbach,19,263,Bezirksliga,2005,Oberfranken
34.,Kurrek,Reinhard,BBC Bayreuth,19,263,Bezirksliga,2005,Oberfranken
35.,Kämpf,Wolfram,BBC Bayreuth,18,263,Bezirksliga,2005,Oberfranken
36.,Schneider,Richard,TSV Ebermannstadt,18,263,Bezirksliga,2005,Oberfranken
37.,Keppner,Stefan,TSV Breitengüßbach,12,263,Bezirksliga,2005,Oberfranken
38.,Schell,Veit,TSV Breitengüßbach,12,263,Bezirksliga,2005,Oberfranken
39.,Dewes,Bernd,BBC Bayreuth,11,263,Bezirksliga,2005,Oberfranken
40.,Göhring,Eduard,BBC Bayreuth,11,263,Bezirksliga,2005,Oberfranken
41.,Wagner,Thomas,BBC Bayreuth,9,263,Bezirksliga,2005,Oberfranken
42.,Gärtner,Dr. Jürgen,TS Lichtenfels,8,263,Bezirksliga,2005,Oberfranken
43.,Kuhn,Albert,TS Lichtenfels,7,263,Bezirksliga,2005,Oberfranken
44.,Raab,Michael,TSV Ebermannstadt,6,263,Bezirksliga,2005,Oberfranken
45.,Neutzner,Georg,TSV Ebermannstadt,6,263,Bezirksliga,2005,Oberfranken
46.,Dorsch,Helmut,TSV Breitengüßbach,4,263,Bezirksliga,2005,Oberfranken
47.,Wagner,Hans-Günther,TSV Breitengüßbach,4,263,Bezirksliga,2005,Oberfranken
48.,Vogel,Jürgen,BBC Bayreuth,2,263,Bezirksliga,2005,Oberfranken
Statistikdaten (Saison: 2005/2006) - Senioren III (Ü40 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Senioren III (Ü40 Oberfranken),Statistikdaten (Saison: 2005/2006) - Senioren III (Ü40 Oberfranken),Team Statistiken,Beste Werfer/innen,263,Bezirksliga,2005,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,263,Bezirksliga,2005,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,263,Bezirksliga,2005,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,263,Bezirksliga,2005,Oberfranken
1.,Adler,Rudolf,BBC Bayreuth,158,261,Bezirksliga,2005,Oberfranken
2.,Kerner,Martin,BBC Bayreuth,133,261,Bezirksliga,2005,Oberfranken
3.,Scharting,Christian,TSV Hirschaid,118,261,Bezirksliga,2005,Oberfranken
4.,Lang,Stephan,FC messingschlager Baunach,117,261,Bezirksliga,2005,Oberfranken
5.,Thurn,Michael,FC messingschlager Baunach,89,261,Bezirksliga,2005,Oberfranken
6.,Mausolf,Jörg,FC messingschlager Baunach,87,261,Bezirksliga,2005,Oberfranken
7.,Kapp,Jürgen,1. FC Strullendorf,83,261,Bezirksliga,2005,Oberfranken
8.,Weiß,Konrad,FC messingschlager Baunach,63,261,Bezirksliga,2005,Oberfranken
9.,Petrick,Robert,TSV Hirschaid,62,261,Bezirksliga,2005,Oberfranken
10.,Vogel,Michael,BBC Bayreuth,59,261,Bezirksliga,2005,Oberfranken
11.,Reinfelder,Christian,FC messingschlager Baunach,59,261,Bezirksliga,2005,Oberfranken
12.,Fuchs,Jürgen,FC messingschlager Baunach,52,261,Bezirksliga,2005,Oberfranken
13.,Kober,Hans-Jürgen,FC messingschlager Baunach,51,261,Bezirksliga,2005,Oberfranken
14.,Maag,Helmut,1. FC Strullendorf,51,261,Bezirksliga,2005,Oberfranken
15.,Schmidt,Joachim,BBC Bayreuth,43,261,Bezirksliga,2005,Oberfranken
16.,Kramer,Konrad,TSV Hirschaid,43,261,Bezirksliga,2005,Oberfranken
17.,Arnold,Bernhard,TSV Hirschaid,41,261,Bezirksliga,2005,Oberfranken
18.,Bleisteiner,Georg,1. FC Strullendorf,41,261,Bezirksliga,2005,Oberfranken
19.,Rahimoff,Sascha,1. FC Strullendorf,40,261,Bezirksliga,2005,Oberfranken
20.,Wander,Volkmar,BBC Bayreuth,34,261,Bezirksliga,2005,Oberfranken
21.,Geheeb,Rainer,TSV Hirschaid,30,261,Bezirksliga,2005,Oberfranken
22.,Renner,Gerhard,BBC Bayreuth,28,261,Bezirksliga,2005,Oberfranken
23.,Vogel,Dirk,BBC Bayreuth,27,261,Bezirksliga,2005,Oberfranken
24.,Biesenecker,Stefan,1. FC Strullendorf,23,261,Bezirksliga,2005,Oberfranken
25.,Kämpf,Wolfram,BBC Bayreuth,18,261,Bezirksliga,2005,Oberfranken
26.,Zapf,Dominik,FC messingschlager Baunach,17,261,Bezirksliga,2005,Oberfranken
27.,Gradl,Christoph,FC messingschlager Baunach,16,261,Bezirksliga,2005,Oberfranken
28.,Koch,Jürgen,1. FC Strullendorf,16,261,Bezirksliga,2005,Oberfranken
29.,Steinhäuser,Rüdiger,1. FC Strullendorf,16,261,Bezirksliga,2005,Oberfranken
30.,Baier,Helmut,1. FC Strullendorf,16,261,Bezirksliga,2005,Oberfranken
31.,Kossmann,Lothar,1. FC Strullendorf,13,261,Bezirksliga,2005,Oberfranken
32.,Knörl,Hermann,TSV Hirschaid,13,261,Bezirksliga,2005,Oberfranken
33.,Fuchs,Bernhard,FC messingschlager Baunach,8,261,Bezirksliga,2005,Oberfranken
34.,Sauer,Winfried,TSV Hirschaid,8,261,Bezirksliga,2005,Oberfranken
35.,Göhring,Eduard,BBC Bayreuth,7,261,Bezirksliga,2005,Oberfranken
36.,Grube,Achim,TSV Hirschaid,7,261,Bezirksliga,2005,Oberfranken
37.,Kern,Dr. Günter,FC messingschlager Baunach,6,261,Bezirksliga,2005,Oberfranken
38.,Meixner,Claus,FC messingschlager Baunach,6,261,Bezirksliga,2005,Oberfranken
39.,Straub,Armin,TSV Hirschaid,4,261,Bezirksliga,2005,Oberfranken
40.,Cummings,Keith,TSV Hirschaid,4,261,Bezirksliga,2005,Oberfranken
41.,Dewes,Bernd,BBC Bayreuth,4,261,Bezirksliga,2005,Oberfranken
42.,Kurrek,Reinhard,BBC Bayreuth,4,261,Bezirksliga,2005,Oberfranken
Statistikdaten (Saison: 2005/2006) - Senioren II (Ü35 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Senioren II (Ü35 Oberfranken),Statistikdaten (Saison: 2005/2006) - Senioren II (Ü35 Oberfranken),Team Statistiken,Beste Werfer/innen,261,Bezirksliga,2005,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,261,Bezirksliga,2005,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,261,Bezirksliga,2005,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,261,Bezirksliga,2005,Oberfranken
1.,Albrecht,Claudia,SC Kemmern,38,262,Bezirksliga,2005,Oberfranken
2.,Schreiner,Petra,DJK Don Bosco Bamberg,24,262,Bezirksliga,2005,Oberfranken
3.,Hidalgo Gil,Birgit,DJK Don Bosco Bamberg,22,262,Bezirksliga,2005,Oberfranken
4.,Meixner,Jutta,BBC Bayreuth,20,262,Bezirksliga,2005,Oberfranken
5.,Högen,Kerstin,DJK Don Bosco Bamberg,20,262,Bezirksliga,2005,Oberfranken
6.,Rosiwal,Silvia,DJK Don Bosco Bamberg,20,262,Bezirksliga,2005,Oberfranken
7.,Kirsch,Stephanie,BBC Bayreuth,19,262,Bezirksliga,2005,Oberfranken
8.,Kühhorn,Susanne,DJK Don Bosco Bamberg,19,262,Bezirksliga,2005,Oberfranken
9.,Förner,Martina,SC Kemmern,16,262,Bezirksliga,2005,Oberfranken
10.,Reuß,Carmen,SC Kemmern,16,262,Bezirksliga,2005,Oberfranken
11.,Fösel,Manuela,DJK Don Bosco Bamberg,15,262,Bezirksliga,2005,Oberfranken
12.,Maron,Birgit,BBC Bayreuth,14,262,Bezirksliga,2005,Oberfranken
13.,Wölker,Rosi,SC Kemmern,14,262,Bezirksliga,2005,Oberfranken
14.,Weig,Susanne,SC Kemmern,14,262,Bezirksliga,2005,Oberfranken
15.,Dean,Lisa,SC Kemmern,13,262,Bezirksliga,2005,Oberfranken
16.,Zink,Heidrun,SC Kemmern,12,262,Bezirksliga,2005,Oberfranken
17.,Frank,Susanne,BBC Bayreuth,10,262,Bezirksliga,2005,Oberfranken
18.,Amon (EGG),Iris,BBC Bayreuth,9,262,Bezirksliga,2005,Oberfranken
19.,Zink,Birgit,SC Kemmern,8,262,Bezirksliga,2005,Oberfranken
20.,Vogler,Renate,DJK Don Bosco Bamberg,8,262,Bezirksliga,2005,Oberfranken
21.,Weiss,Jutta,DJK Don Bosco Bamberg,7,262,Bezirksliga,2005,Oberfranken
22.,Ilmberger,Angelika,DJK Don Bosco Bamberg,6,262,Bezirksliga,2005,Oberfranken
23.,Moritz-Dumke,Monika,DJK Don Bosco Bamberg,3,262,Bezirksliga,2005,Oberfranken
24.,Zink,Jutta,SC Kemmern,3,262,Bezirksliga,2005,Oberfranken
25.,Vlahovic-Zink,Ilona,SC Kemmern,2,262,Bezirksliga,2005,Oberfranken
26.,Eichelsdörfer,Petra,SC Kemmern,1,262,Bezirksliga,2005,Oberfranken
27.,Ullein,Sabine,DJK Don Bosco Bamberg,1,262,Bezirksliga,2005,Oberfranken
Statistikdaten (Saison: 2005/2006) - Seniorinnen II (Ü35 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Seniorinnen II (Ü35 Oberfranken),Statistikdaten (Saison: 2005/2006) - Seniorinnen II (Ü35 Oberfranken),Team Statistiken,Beste Werfer/innen,262,Bezirksliga,2005,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,262,Bezirksliga,2005,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,262,Bezirksliga,2005,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,262,Bezirksliga,2005,Oberfranken
1.,Nixon,Kevin R.,TSV Hof,269,1701,Bezirksliga,2005,Oberfranken
2.,Lother,Christian,Post SV Bamberg,233,1701,Bezirksliga,2005,Oberfranken
3.,Wich,Alexander,ATS Kulmbach,227,1701,Bezirksliga,2005,Oberfranken
4.,Dittrich,Christof,BBC Coburg,207,1701,Bezirksliga,2005,Oberfranken
5.,Wiesner,Holger,ATS Kulmbach,198,1701,Bezirksliga,2005,Oberfranken
6.,Hofmann,Nico,TSV Ebermannstadt,196,1701,Bezirksliga,2005,Oberfranken
7.,Goppert,Wolfgang,TSV Breitengüßbach 4,195,1701,Bezirksliga,2005,Oberfranken
8.,Gunes,Ibrahim,BBC Coburg,181,1701,Bezirksliga,2005,Oberfranken
9.,Neundorfer,Max,SpVgg Rattelsdorf 2,180,1701,Bezirksliga,2005,Oberfranken
10.,Jungbauer,Christoph,ATS Kulmbach,173,1701,Bezirksliga,2005,Oberfranken
11.,Mausolf,Jörg,FC Baunach 2,168,1701,Bezirksliga,2005,Oberfranken
12.,Rahm,Maximilian,SpVgg Rattelsdorf 2,165,1701,Bezirksliga,2005,Oberfranken
13.,Passing,Stefan,ATS Kulmbach,163,1701,Bezirksliga,2005,Oberfranken
14.,Griebel,Ernst,TSV Breitengüßbach 4,159,1701,Bezirksliga,2005,Oberfranken
15.,Wagner,Dominik,SpVgg Rattelsdorf 2,150,1701,Bezirksliga,2005,Oberfranken
16.,Feulner,André,SpVgg Rattelsdorf 2,139,1701,Bezirksliga,2005,Oberfranken
17.,Ruckdäschel,Daniel,Post SV Bamberg,133,1701,Bezirksliga,2005,Oberfranken
18.,Tadda,Walter,TSV Breitengüßbach 4,132,1701,Bezirksliga,2005,Oberfranken
19.,Böhm,Michael,BBC Coburg,128,1701,Bezirksliga,2005,Oberfranken
20.,Fuchs,Jürgen,FC Baunach 2,126,1701,Bezirksliga,2005,Oberfranken
21.,Lang,Andreas,TSV Hof,119,1701,Bezirksliga,2005,Oberfranken
22.,Korn,Wilfried,TSV Breitengüßbach 4,117,1701,Bezirksliga,2005,Oberfranken
23.,Schabacker,Rainer,TSV Breitengüßbach 4,116,1701,Bezirksliga,2005,Oberfranken
24.,Schuberth,Christian,ATS Kulmbach,114,1701,Bezirksliga,2005,Oberfranken
25.,Thurn,Michael,FC Baunach 2,111,1701,Bezirksliga,2005,Oberfranken
26.,Uch,Hans-Jürgen,TSV Breitengüßbach 4,108,1701,Bezirksliga,2005,Oberfranken
27.,Petrovic,Vladan,Post SV Bamberg,104,1701,Bezirksliga,2005,Oberfranken
28.,Duvert,Alexandre Pierre-Jean,BBC Coburg,100,1701,Bezirksliga,2005,Oberfranken
29.,Ludwig,Alexander,Post SV Bamberg,98,1701,Bezirksliga,2005,Oberfranken
30.,Lang,Stephan,FC Baunach 2,97,1701,Bezirksliga,2005,Oberfranken
31.,Höhn,Alexander,ATS Kulmbach,97,1701,Bezirksliga,2005,Oberfranken
32.,Obrovski,Igor,BBC Coburg,96,1701,Bezirksliga,2005,Oberfranken
33.,Dusold,Edgar,TSV Breitengüßbach 4,94,1701,Bezirksliga,2005,Oberfranken
34.,Montag,Marc,Post SV Bamberg,90,1701,Bezirksliga,2005,Oberfranken
35.,Henzler,Jens,TSV Breitengüßbach 4,90,1701,Bezirksliga,2005,Oberfranken
36.,Kulla,Johannes,Post SV Bamberg,86,1701,Bezirksliga,2005,Oberfranken
37.,Smith,Philipp,Post SV Bamberg,86,1701,Bezirksliga,2005,Oberfranken
38.,Gensel,Andre,TSV Hof,85,1701,Bezirksliga,2005,Oberfranken
39.,Rüger,Heiko,ATS Kulmbach,85,1701,Bezirksliga,2005,Oberfranken
40.,Aas,Manuel,SpVgg Rattelsdorf 2,82,1701,Bezirksliga,2005,Oberfranken
41.,Haubner,Philipp,SpVgg Rattelsdorf 2,79,1701,Bezirksliga,2005,Oberfranken
42.,Stumpf,Manuel,SpVgg Rattelsdorf 2,76,1701,Bezirksliga,2005,Oberfranken
43.,Hofer,Jan Matthias,BBC Coburg,73,1701,Bezirksliga,2005,Oberfranken
44.,Fröbel,Sebastian,BBC Coburg,71,1701,Bezirksliga,2005,Oberfranken
45.,Marinov,Marian,TSV Ebermannstadt,71,1701,Bezirksliga,2005,Oberfranken
46.,Kusmierek,Paul,TSV Ebermannstadt,68,1701,Bezirksliga,2005,Oberfranken
47.,Merklinger,Marco,SpVgg Rattelsdorf 2,67,1701,Bezirksliga,2005,Oberfranken
48.,Meixner,Claus,FC Baunach 2,64,1701,Bezirksliga,2005,Oberfranken
49.,Seidenschnur,Ingmar,BBC Coburg,63,1701,Bezirksliga,2005,Oberfranken
50.,Schneider,Torsten,ATS Kulmbach,62,1701,Bezirksliga,2005,Oberfranken
51.,Kober,Hans-Jürgen,FC Baunach 2,61,1701,Bezirksliga,2005,Oberfranken
52.,Reinfelder,Christian,FC Baunach 2,60,1701,Bezirksliga,2005,Oberfranken
53.,Müller,Markus,TSV Breitengüßbach 4,58,1701,Bezirksliga,2005,Oberfranken
